Timestamp sec,Timestamp nanosec,Target x,Target y,Target z, Target sec, Target nanosec,Entry_point x,Entry_point y,Entry_point z, Entry_point sec, Entry_point nanosec,Tip x,Tip y,Tip z,Tip qw,Tip qx,Tip qy,Tip qz,Tip sec,Tip nanosec,Base x,Base y,Base z,Base qw,Base qx,Base qy,Base qz,Base sec,Base nanosec,J00,J01,J02,J10,J11,J12,J20,J21,J22,J30,J31,J32,J40,J41,J42,J sec,J nanosec,Control x,Control y,Control z,Control sec,Control nanosec,Robot x,Robot z,Robot sec,Robot nanosec
1674571274,236205278,49.85875000000001,-100.0,5.015000000000001,1674571274,136160120,49.85875000000001,0.0,5.015000000000001,1674571274,136160120,49.8586814711024,-164.99999999996277,5.0150675913013885,0.7069843159368346,0.7069837277463265,-0.013175753575944442,0.013175175100924488,1674571273,936895354,49.85875000000001,-5.0,5.015000000000001,1.0,0.0,0.0,0.0,1674571269,885499304,-0.24194954412816497,-0.0052900385715621626,0.1712831907255882,-0.09002712760211334,0.305256373374273,-0.010165332825757253,0.16812859635496816,-0.012950359858824288,-0.11577314298197237,-0.023721198982012463,-0.00010632521645966367,-0.003846846623248373,-0.004802990079040923,-9.57766743378633e-05,-0.037512536680268105,1674571269,886237605,49.81276265225859,-10.0,5.0210789856203855,1674571269,925205075,0.0498125,0.00502,1674571274,203095401
1674571274,736205268,49.85875000000001,-100.0,5.015000000000001,1674571274,136160120,49.85875000000001,0.0,5.015000000000001,1674571274,136160120,49.8586814711024,-164.99999999996277,5.0150675913013885,0.7069843159368346,0.7069837277463265,-0.013175753575944442,0.013175175100924488,1674571274,536921090,49.8125,-10.0,5.0200000000000005,1.0,0.0,0.0,0.0,1674571274,454629456,-0.24190322057722213,-0.0002820871182838327,0.17127818277413492,-0.09185737732008244,0.10739153899926893,-0.009967467991382253,0.16819637331116913,-0.005623121350612673,-0.11578047022048059,-0.02371926348424062,0.00010291778590164425,-0.0038470558662507346,-0.004802372934153203,-2.9058308097828763e-05,-0.037512603398634346,1674571274,455421605,49.7659652088412,-15.0,5.02535194160351,1674571274,483937067,0.049765000000000004,0.005025000000000001,1674571274,703069869
1674571275,236158953,49.85875000000001,-100.0,5.015000000000001,1674571275,136172169,49.85875000000001,0.0,5.015000000000001,1674571275,136172169,49.8586814711024,-164.99999999996277,5.0150675913013885,0.7069843159368346,0.7069837277463265,-0.013175753575944442,0.013175175100924488,1674571275,136832563,49.8125,-10.0,5.0200000000000005,1.0,0.0,0.0,0.0,1674571274,454629456,-0.24190322057722213,-0.0002820871182838327,0.17127818277413492,-0.09185737732008244,0.10739153899926893,-0.009967467991382253,0.16819637331116913,-0.005623121350612673,-0.11578047022048059,-0.02371926348424062,0.00010291778590164425,-0.0038470558662507346,-0.004802372934153203,-2.9058308097828763e-05,-0.037512603398634346,1674571274,455421605,49.7659652088412,-15.0,5.02535194160351,1674571274,483937067,0.049765000000000004,0.005025000000000001,1674571275,203050387
1674571275,736158681,49.85875000000001,-100.0,5.015000000000001,1674571275,136172169,49.85875000000001,0.0,5.015000000000001,1674571275,136172169,49.8586814711024,-164.99999999996277,5.0150675913013885,0.7069843159368346,0.7069837277463265,-0.013175753575944442,0.013175175100924488,1674571275,436857669,49.8125,-10.0,5.0200000000000005,1.0,0.0,0.0,0.0,1674571274,454629456,-0.24190322057722213,-0.0002820871182838327,0.17127818277413492,-0.09185737732008244,0.10739153899926893,-0.009967467991382253,0.16819637331116913,-0.005623121350612673,-0.11578047022048059,-0.02371926348424062,0.00010291778590164425,-0.0038470558662507346,-0.004802372934153203,-2.9058308097828763e-05,-0.037512603398634346,1674571274,455421605,49.7659652088412,-15.0,5.02535194160351,1674571274,483937067,0.049765000000000004,0.005025000000000001,1674571275,703040131
1674571276,236175861,49.85875000000001,-100.0,5.015000000000001,1674571276,136221355,49.85875000000001,0.0,5.015000000000001,1674571276,136221355,49.8586814711024,-164.99999999996277,5.0150675913013885,0.7069843159368346,0.7069837277463265,-0.013175753575944442,0.013175175100924488,1674571276,36869389,49.8125,-10.0,5.0200000000000005,1.0,0.0,0.0,0.0,1674571274,454629456,-0.24190322057722213,-0.0002820871182838327,0.17127818277413492,-0.09185737732008244,0.10739153899926893,-0.009967467991382253,0.16819637331116913,-0.005623121350612673,-0.11578047022048059,-0.02371926348424062,0.00010291778590164425,-0.0038470558662507346,-0.004802372934153203,-2.9058308097828763e-05,-0.037512603398634346,1674571274,455421605,49.7659652088412,-15.0,5.02535194160351,1674571274,483937067,0.049765000000000004,0.005025000000000001,1674571276,203020025
1674571276,736157135,49.85875000000001,-100.0,5.015000000000001,1674571276,136221355,49.85875000000001,0.0,5.015000000000001,1674571276,136221355,49.8586814711024,-164.99999999996277,5.0150675913013885,0.7069843159368346,0.7069837277463265,-0.013175753575944442,0.013175175100924488,1674571276,636893526,49.8125,-10.0,5.0200000000000005,1.0,0.0,0.0,0.0,1674571274,454629456,-0.24190322057722213,-0.0002820871182838327,0.17127818277413492,-0.09185737732008244,0.10739153899926893,-0.009967467991382253,0.16819637331116913,-0.005623121350612673,-0.11578047022048059,-0.02371926348424062,0.00010291778590164425,-0.0038470558662507346,-0.004802372934153203,-2.9058308097828763e-05,-0.037512603398634346,1674571274,455421605,49.7659652088412,-15.0,5.02535194160351,1674571274,483937067,0.049765000000000004,0.005025000000000001,1674571276,702998134
1674571277,236172881,49.85875000000001,-100.0,5.015000000000001,1674571277,136168547,49.85875000000001,0.0,5.015000000000001,1674571277,136168547,49.8586814711024,-164.99999999996277,5.0150675913013885,0.7069843159368346,0.7069837277463265,-0.013175753575944442,0.013175175100924488,1674571276,936882386,49.765,-15.0,5.025000000000001,1.0,0.0,0.0,0.0,1674571276,773496613,-0.241886231949024,0.0015061895341521266,0.1712763944974825,-0.09251513301888689,0.038154097019851355,-0.009898230549402824,0.16822051211868902,-0.0030821942432544,-0.11578301114758795,-0.02371853139264778,0.0001799800588322088,-0.003847132928523665,-0.0048021434411656795,-4.901151516464864e-06,-0.03751262755579093,1674571276,774328736,49.71765929932563,-20.0,5.030166738461051,1674571276,793074718,0.049717500000000005,0.005030000000000001,1674571277,202979074
1674571277,736158209,49.85875000000001,-100.0,5.015000000000001,1674571277,136168547,49.85875000000001,0.0,5.015000000000001,1674571277,136168547,49.8586814711024,-164.99999999996277,5.0150675913013885,0.7069843159368346,0.7069837277463265,-0.013175753575944442,0.013175175100924488,1674571277,536857604,49.765,-15.0,5.025000000000001,1.0,0.0,0.0,0.0,1674571276,773496613,-0.241886231949024,0.0015061895341521266,0.1712763944974825,-0.09251513301888689,0.038154097019851355,-0.009898230549402824,0.16822051211868902,-0.0030821942432544,-0.11578301114758795,-0.02371853139264778,0.0001799800588322088,-0.003847132928523665,-0.0048021434411656795,-4.901151516464864e-06,-0.03751262755579093,1674571276,774328736,49.71765929932563,-20.0,5.030166738461051,1674571276,793074718,0.049717500000000005,0.005030000000000001,1674571277,702958294
1674571278,236190027,49.85875000000001,-100.0,5.015000000000001,1674571278,136219646,49.85875000000001,0.0,5.015000000000001,1674571278,136219646,49.8586814711024,-164.99999999996277,5.0150675913013885,0.7069843159368346,0.7069837277463265,-0.013175753575944442,0.013175175100924488,1674571278,136858210,49.765,-15.0,5.025000000000001,1.0,0.0,0.0,0.0,1674571276,773496613,-0.241886231949024,0.0015061895341521266,0.1712763944974825,-0.09251513301888689,0.038154097019851355,-0.009898230549402824,0.16822051211868902,-0.0030821942432544,-0.11578301114758795,-0.02371853139264778,0.0001799800588322088,-0.003847132928523665,-0.0048021434411656795,-4.901151516464864e-06,-0.03751262755579093,1674571276,774328736,49.71765929932563,-20.0,5.030166738461051,1674571276,793074718,0.049717500000000005,0.005030000000000001,1674571278,202942420
1674571278,736174253,49.85875000000001,-100.0,5.015000000000001,1674571278,136219646,49.85875000000001,0.0,5.015000000000001,1674571278,136219646,49.8586814711024,-164.99999999996277,5.0150675913013885,0.7069843159368346,0.7069837277463265,-0.013175753575944442,0.013175175100924488,1674571278,436904315,49.765,-15.0,5.025000000000001,1.0,0.0,0.0,0.0,1674571276,773496613,-0.241886231949024,0.0015061895341521266,0.1712763944974825,-0.09251513301888689,0.038154097019851355,-0.009898230549402824,0.16822051211868902,-0.0030821942432544,-0.11578301114758795,-0.02371853139264778,0.0001799800588322088,-0.003847132928523665,-0.0048021434411656795,-4.901151516464864e-06,-0.03751262755579093,1674571276,774328736,49.71765929932563,-20.0,5.030166738461051,1674571276,793074718,0.049717500000000005,0.005030000000000001,1674571278,702926409
1674571279,236163742,49.85875000000001,-100.0,5.015000000000001,1674571279,136212160,49.85875000000001,0.0,5.015000000000001,1674571279,136212160,49.8586814711024,-164.99999999996277,5.0150675913013885,0.7069843159368346,0.7069837277463265,-0.013175753575944442,0.013175175100924488,1674571279,36890706,49.71750000000001,-20.0,5.03,1.0,0.0,0.0,0.0,1674571279,165453799,-0.24188028592915423,0.0021320863625509403,0.1712757686006541,-0.09274534751348552,0.013920992325255108,-0.009873997444708233,0.16822896070132162,-0.0021928697556127643,-0.11578390047207558,-0.023718275160590267,0.0002069518543598888,-0.0038471599003191926,-0.0048020631186200405,3.5538532876447535e-06,-0.037512636010795734,1674571279,166945391,49.66989556063771,-25.0,5.035124716312103,1674571279,189009951,0.049717500000000005,0.005030000000000001,1674571279,202913548
1674571279,736171785,49.85875000000001,-100.0,5.015000000000001,1674571279,136212160,49.85875000000001,0.0,5.015000000000001,1674571279,136212160,49.8586814711024,-164.99999999996277,5.0150675913013885,0.7069843159368346,0.7069837277463265,-0.013175753575944442,0.013175175100924488,1674571279,636926038,49.71750000000001,-20.0,5.03,1.0,0.0,0.0,0.0,1674571279,165453799,-0.24188028592915423,0.0021320863625509403,0.1712757686006541,-0.09274534751348552,0.013920992325255108,-0.009873997444708233,0.16822896070132162,-0.0021928697556127643,-0.11578390047207558,-0.023718275160590267,0.0002069518543598888,-0.0038471599003191926,-0.0048020631186200405,3.5538532876447535e-06,-0.037512636010795734,1674571279,166945391,49.66989556063771,-25.0,5.035124716312103,1674571279,189009951,0.049668750000000005,0.005035,1674571279,702889674
1674571280,236210036,49.85875000000001,-100.0,5.015000000000001,1674571280,136167064,49.85875000000001,0.0,5.015000000000001,1674571280,136167064,49.8586814711024,-164.99999999996277,5.0150675913013885,0.7069843159368346,0.7069837277463265,-0.013175753575944442,0.013175175100924488,1674571279,936865781,49.71750000000001,-20.0,5.03,1.0,0.0,0.0,0.0,1674571279,165453799,-0.24188028592915423,0.0021320863625509403,0.1712757686006541,-0.09274534751348552,0.013920992325255108,-0.009873997444708233,0.16822896070132162,-0.0021928697556127643,-0.11578390047207558,-0.023718275160590267,0.0002069518543598888,-0.0038471599003191926,-0.0048020631186200405,3.5538532876447535e-06,-0.037512636010795734,1674571279,166945391,49.66989556063771,-25.0,5.035124716312103,1674571279,189009951,0.049668750000000005,0.005035,1674571280,202865873
1674571280,736208959,49.85875000000001,-100.0,5.015000000000001,1674571280,136167064,49.85875000000001,0.0,5.015000000000001,1674571280,136167064,49.8586814711024,-164.99999999996277,5.0150675913013885,0.7069843159368346,0.7069837277463265,-0.013175753575944442,0.013175175100924488,1674571280,536904468,49.71750000000001,-20.0,5.03,1.0,0.0,0.0,0.0,1674571279,165453799,-0.24188028592915423,0.0021320863625509403,0.1712757686006541,-0.09274534751348552,0.013920992325255108,-0.009873997444708233,0.16822896070132162,-0.0021928697556127643,-0.11578390047207558,-0.023718275160590267,0.0002069518543598888,-0.0038471599003191926,-0.0048020631186200405,3.5538532876447535e-06,-0.037512636010795734,1674571279,166945391,49.66989556063771,-25.0,5.035124716312103,1674571279,189009951,0.049668750000000005,0.005035,1674571280,702848348
1674571281,236206561,49.85875000000001,-100.0,5.015000000000001,1674571281,136225128,49.85875000000001,0.0,5.015000000000001,1674571281,136225128,49.8586814711024,-164.99999999996277,5.0150675913013885,0.7069843159368346,0.7069837277463265,-0.013175753575944442,0.013175175100924488,1674571281,136851191,49.71750000000001,-20.0,5.03,1.0,0.0,0.0,0.0,1674571279,165453799,-0.24188028592915423,0.0021320863625509403,0.1712757686006541,-0.09274534751348552,0.013920992325255108,-0.009873997444708233,0.16822896070132162,-0.0021928697556127643,-0.11578390047207558,-0.023718275160590267,0.0002069518543598888,-0.0038471599003191926,-0.0048020631186200405,3.5538532876447535e-06,-0.037512636010795734,1674571279,166945391,49.66989556063771,-25.0,5.035124716312103,1674571279,189009951,0.049668750000000005,0.005035,1674571281,202833219
1674571281,736161555,49.85875000000001,-100.0,5.015000000000001,1674571281,136225128,49.85875000000001,0.0,5.015000000000001,1674571281,136225128,49.8586814711024,-164.99999999996277,5.0150675913013885,0.7069843159368346,0.7069837277463265,-0.013175753575944442,0.013175175100924488,1674571281,436877303,49.66875,-25.0,5.035,1.0,0.0,0.0,0.0,1674571281,438157097,-0.24187776687423745,0.0023904509693990564,0.17127551023604726,-0.0928278956560327,0.005454516166571659,-0.009865530968549549,0.16823172899437447,-0.001908942263012174,-0.11578418439956818,-0.023718145544748274,0.00022024578687208742,-0.0038471731942517047,-0.004802026658517031,7.29335103226516e-06,-0.03751263975029348,1674571281,438859543,49.62023941381503,-30.0,5.040112249282051,1674571281,467649067,0.049620000000000004,0.00504,1674571281,702810136
1674571282,236158914,49.85875000000001,-100.0,5.015000000000001,1674571282,136171388,49.85875000000001,0.0,5.015000000000001,1674571282,136171388,49.8586814711024,-164.99999999996277,5.0150675913013885,0.7069843159368346,0.7069837277463265,-0.013175753575944442,0.013175175100924488,1674571282,36866769,49.66875,-25.0,5.035,1.0,0.0,0.0,0.0,1674571281,438157097,-0.24187776687423745,0.0023904509693990564,0.17127551023604726,-0.0928278956560327,0.005454516166571659,-0.009865530968549549,0.16823172899437447,-0.001908942263012174,-0.11578418439956818,-0.023718145544748274,0.00022024578687208742,-0.0038471731942517047,-0.004802026658517031,7.29335103226516e-06,-0.03751263975029348,1674571281,438859543,49.62023941381503,-30.0,5.040112249282051,1674571281,467649067,0.049620000000000004,0.00504,1674571282,202798597
1674571282,736173331,49.85875000000001,-100.0,5.015000000000001,1674571282,136171388,49.85875000000001,0.0,5.015000000000001,1674571282,136171388,49.8586814711024,-164.99999999996277,5.0150675913013885,0.7069843159368346,0.7069837277463265,-0.013175753575944442,0.013175175100924488,1674571282,636905895,49.66875,-25.0,5.035,1.0,0.0,0.0,0.0,1674571281,438157097,-0.24187776687423745,0.0023904509693990564,0.17127551023604726,-0.0928278956560327,0.005454516166571659,-0.009865530968549549,0.16823172899437447,-0.001908942263012174,-0.11578418439956818,-0.023718145544748274,0.00022024578687208742,-0.0038471731942517047,-0.004802026658517031,7.29335103226516e-06,-0.03751263975029348,1674571281,438859543,49.62023941381503,-30.0,5.040112249282051,1674571281,467649067,0.049620000000000004,0.00504,1674571282,702777386
1674571283,236169207,49.85875000000001,-100.0,5.015000000000001,1674571283,136167634,49.85875000000001,0.0,5.015000000000001,1674571283,136167634,49.8586814711024,-164.99999999996277,5.0150675913013885,0.7069843159368346,0.7069837277463265,-0.013175753575944442,0.013175175100924488,1674571282,936860448,49.66875,-25.0,5.035,1.0,0.0,0.0,0.0,1674571281,438157097,-0.24187776687423745,0.0023904509693990564,0.17127551023604726,-0.0928278956560327,0.005454516166571659,-0.009865530968549549,0.16823172899437447,-0.001908942263012174,-0.11578418439956818,-0.023718145544748274,0.00022024578687208742,-0.0038471731942517047,-0.004802026658517031,7.29335103226516e-06,-0.03751263975029348,1674571281,438859543,49.62023941381503,-30.0,5.040112249282051,1674571281,467649067,0.049620000000000004,0.00504,1674571283,202758574
1674571283,736184000,49.85875000000001,-100.0,5.015000000000001,1674571283,136167634,49.85875000000001,0.0,5.015000000000001,1674571283,136167634,49.8586814711024,-164.99999999996277,5.0150675913013885,0.7069843159368346,0.7069837277463265,-0.013175753575944442,0.013175175100924488,1674571283,536847024,49.620000000000005,-30.0,5.04,1.0,0.0,0.0,0.0,1674571283,559135165,-0.24187688520501652,0.0024808785818023907,0.17127541980843486,-0.09285678750592635,0.0024912495108122597,-0.009862567701893789,0.16823269789694303,-0.0018095676405944306,-0.1157842837741906,-0.02371810017920357,0.00022489866325168064,-0.0038471778471280845,-0.004802013897480977,8.602175242975086e-06,-0.03751264105911769,1674571283,559942243,49.57117535468157,-35.0,5.045107603989631,1674571283,593793168,0.0495975,0.005045,1674571283,702736270
1674571284,236215271,49.85875000000001,-100.0,5.015000000000001,1674571284,136154809,49.85875000000001,0.0,5.015000000000001,1674571284,136154809,49.8586814711024,-164.99999999996277,5.0150675913013885,0.7069843159368346,0.7069837277463265,-0.013175753575944442,0.013175175100924488,1674571284,136898555,49.620000000000005,-30.0,5.04,1.0,0.0,0.0,0.0,1674571283,559135165,-0.24187688520501652,0.0024808785818023907,0.17127541980843486,-0.09285678750592635,0.0024912495108122597,-0.009862567701893789,0.16823269789694303,-0.0018095676405944306,-0.1157842837741906,-0.02371810017920357,0.00022489866325168064,-0.0038471778471280845,-0.004802013897480977,8.602175242975086e-06,-0.03751264105911769,1674571283,559942243,49.57117535468157,-35.0,5.045107603989631,1674571283,593793168,0.04957,0.005045,1674571284,202723435
1674571284,736172780,49.85875000000001,-100.0,5.015000000000001,1674571284,136154809,49.85875000000001,0.0,5.015000000000001,1674571284,136154809,49.8586814711024,-164.99999999996277,5.0150675913013885,0.7069843159368346,0.7069837277463265,-0.013175753575944442,0.013175175100924488,1674571284,436897723,49.620000000000005,-30.0,5.04,1.0,0.0,0.0,0.0,1674571283,559135165,-0.24187688520501652,0.0024808785818023907,0.17127541980843486,-0.09285678750592635,0.0024912495108122597,-0.009862567701893789,0.16823269789694303,-0.0018095676405944306,-0.1157842837741906,-0.02371810017920357,0.00022489866325168064,-0.0038471778471280845,-0.004802013897480977,8.602175242975086e-06,-0.03751264105911769,1674571283,559942243,49.57117535468157,-35.0,5.045107603989631,1674571283,593793168,0.04957,0.005045,1674571284,702700274
1674571285,236171964,49.85875000000001,-100.0,5.015000000000001,1674571285,136162518,49.85875000000001,0.0,5.015000000000001,1674571285,136162518,49.8586814711024,-164.99999999996277,5.0150675913013885,0.7069843159368346,0.7069837277463265,-0.013175753575944442,0.013175175100924488,1674571285,36911502,49.620000000000005,-30.0,5.04,1.0,0.0,0.0,0.0,1674571283,559135165,-0.24187688520501652,0.0024808785818023907,0.17127541980843486,-0.09285678750592635,0.0024912495108122597,-0.009862567701893789,0.16823269789694303,-0.0018095676405944306,-0.1157842837741906,-0.02371810017920357,0.00022489866325168064,-0.0038471778471280845,-0.004802013897480977,8.602175242975086e-06,-0.03751264105911769,1674571283,559942243,49.57117535468157,-35.0,5.045107603989631,1674571283,593793168,0.04957,0.005045,1674571285,202685968
1674571285,736172451,49.85875000000001,-100.0,5.015000000000001,1674571285,136162518,49.85875000000001,0.0,5.015000000000001,1674571285,136162518,49.8586814711024,-164.99999999996277,5.0150675913013885,0.7069843159368346,0.7069837277463265,-0.013175753575944442,0.013175175100924488,1674571285,636916946,49.620000000000005,-30.0,5.04,1.0,0.0,0.0,0.0,1674571283,559135165,-0.24187688520501652,0.0024808785818023907,0.17127541980843486,-0.09285678750592635,0.0024912495108122597,-0.009862567701893789,0.16823269789694303,-0.0018095676405944306,-0.1157842837741906,-0.02371810017920357,0.00022489866325168064,-0.0038471778471280845,-0.004802013897480977,8.602175242975086e-06,-0.03751264105911769,1674571283,559942243,49.57117535468157,-35.0,5.045107603989631,1674571283,593793168,0.04957,0.005045,1674571285,702665500
1674571286,236214415,49.85875000000001,-100.0,5.015000000000001,1674571286,136211366,49.85875000000001,0.0,5.015000000000001,1674571286,136211366,49.8586814711024,-164.99999999996277,5.0150675913013885,0.7069843159368346,0.7069837277463265,-0.013175753575944442,0.013175175100924488,1674571285,936964274,49.57,-35.0,5.045,1.0,0.0,0.0,0.0,1674571285,893138197,-0.24187617569969122,0.0025518291143324353,0.17127534885790233,-0.09286700801097739,0.0014691990057085302,-0.009861545651388685,0.16823277235587872,-0.0018021217470270442,-0.11578429122008417,-0.02371804535619619,0.00023038096398969756,-0.0038471833294288224,-0.004802001514134322,9.840509908393567e-06,-0.03751264229745235,1674571285,894276043,49.520252813419596,-40.0,5.050105886395644,1674571285,913333028,0.04952,0.005050000000000001,1674571286,202643696
1674571286,736177656,49.85875000000001,-100.0,5.015000000000001,1674571286,136211366,49.85875000000001,0.0,5.015000000000001,1674571286,136211366,49.8586814711024,-164.99999999996277,5.0150675913013885,0.7069843159368346,0.7069837277463265,-0.013175753575944442,0.013175175100924488,1674571286,536860915,49.57,-35.0,5.045,1.0,0.0,0.0,0.0,1674571285,893138197,-0.24187617569969122,0.0025518291143324353,0.17127534885790233,-0.09286700801097739,0.0014691990057085302,-0.009861545651388685,0.16823277235587872,-0.0018021217470270442,-0.11578429122008417,-0.02371804535619619,0.00023038096398969756,-0.0038471833294288224,-0.004802001514134322,9.840509908393567e-06,-0.03751264229745235,1674571285,894276043,49.520252813419596,-40.0,5.050105886395644,1674571285,913333028,0.04952,0.005050000000000001,1674571286,702626263
1674571287,236215874,49.85875000000001,-100.0,5.015000000000001,1674571287,136247462,49.85875000000001,0.0,5.015000000000001,1674571287,136247462,49.8586814711024,-164.99999999996277,5.0150675913013885,0.7069843159368346,0.7069837277463265,-0.013175753575944442,0.013175175100924488,1674571287,136907165,49.57,-35.0,5.045,1.0,0.0,0.0,0.0,1674571285,893138197,-0.24187617569969122,0.0025518291143324353,0.17127534885790233,-0.09286700801097739,0.0014691990057085302,-0.009861545651388685,0.16823277235587872,-0.0018021217470270442,-0.11578429122008417,-0.02371804535619619,0.00023038096398969756,-0.0038471833294288224,-0.004802001514134322,9.840509908393567e-06,-0.03751264229745235,1674571285,894276043,49.520252813419596,-40.0,5.050105886395644,1674571285,913333028,0.04952,0.005050000000000001,1674571287,202614552
1674571287,736181162,49.85875000000001,-100.0,5.015000000000001,1674571287,136247462,49.85875000000001,0.0,5.015000000000001,1674571287,136247462,49.8586814711024,-164.99999999996277,5.0150675913013885,0.7069843159368346,0.7069837277463265,-0.013175753575944442,0.013175175100924488,1674571287,436908948,49.57,-35.0,5.045,1.0,0.0,0.0,0.0,1674571285,893138197,-0.24187617569969122,0.0025518291143324353,0.17127534885790233,-0.09286700801097739,0.0014691990057085302,-0.009861545651388685,0.16823277235587872,-0.0018021217470270442,-0.11578429122008417,-0.02371804535619619,0.00023038096398969756,-0.0038471833294288224,-0.004802001514134322,9.840509908393567e-06,-0.03751264229745235,1674571285,894276043,49.520252813419596,-40.0,5.050105886395644,1674571285,913333028,0.04952,0.005050000000000001,1674571287,702595254
1674571288,236270420,49.85875000000001,-100.0,5.015000000000001,1674571288,136150614,49.85875000000001,0.0,5.015000000000001,1674571288,136150614,49.8586814711024,-164.99999999996277,5.0150675913013885,0.7069843159368346,0.7069837277463265,-0.013175753575944442,0.013175175100924488,1674571288,36865591,49.52,-40.0,5.050000000000001,1.0,0.0,0.0,0.0,1674571288,205161429,-0.24187592737282734,0.002576661800719592,0.17127532402521595,-0.09287058518774552,0.0011114813288955676,-0.009861187933711872,0.1682327984165062,-0.0017995156842781233,-0.11578429382614693,-0.023718026168143606,0.00023229976924812363,-0.003847185248234081,-0.004801997179962993,1.0273927041313465e-05,-0.03751264273086949,1674571288,205985863,49.520252813419596,-40.0,5.050105886395644,1674571285,913333028,0.04952,0.005050000000000001,1674571288,202576179
1674571288,736208870,49.85875000000001,-100.0,5.015000000000001,1674571288,136150614,49.85875000000001,0.0,5.015000000000001,1674571288,136150614,49.8586814711024,-164.99999999996277,5.0150675913013885,0.7069843159368346,0.7069837277463265,-0.013175753575944442,0.013175175100924488,1674571288,636900130,49.52,-40.0,5.050000000000001,1.0,0.0,0.0,0.0,1674571288,205161429,-0.24187592737282734,0.002576661800719592,0.17127532402521595,-0.09287058518774552,0.0011114813288955676,-0.009861187933711872,0.1682327984165062,-0.0017995156842781233,-0.11578429382614693,-0.023718026168143606,0.00023229976924812363,-0.003847185248234081,-0.004801997179962993,1.0273927041313465e-05,-0.03751264273086949,1674571288,205985863,49.46993023417322,-45.0,5.05510511537665,1674571288,236241516,0.049468750000000006,0.0050550000000000005,1674571288,702555908
1674571289,236210095,49.85875000000001,-100.0,5.015000000000001,1674571289,136226353,49.85875000000001,0.0,5.015000000000001,1674571289,136226353,49.8586814711024,-164.99999999996277,5.0150675913013885,0.7069843159368346,0.7069837277463265,-0.013175753575944442,0.013175175100924488,1674571288,936857718,49.52,-40.0,5.050000000000001,1.0,0.0,0.0,0.0,1674571288,205161429,-0.24187592737282734,0.002576661800719592,0.17127532402521595,-0.09287058518774552,0.0011114813288955676,-0.009861187933711872,0.1682327984165062,-0.0017995156842781233,-0.11578429382614693,-0.023718026168143606,0.00023229976924812363,-0.003847185248234081,-0.004801997179962993,1.0273927041313465e-05,-0.03751264273086949,1674571288,205985863,49.46993023417322,-45.0,5.05510511537665,1674571288,236241516,0.049468750000000006,0.0050550000000000005,1674571289,202531963
1674571289,736172664,49.85875000000001,-100.0,5.015000000000001,1674571289,136226353,49.85875000000001,0.0,5.015000000000001,1674571289,136226353,49.8586814711024,-164.99999999996277,5.0150675913013885,0.7069843159368346,0.7069837277463265,-0.013175753575944442,0.013175175100924488,1674571289,536887823,49.52,-40.0,5.050000000000001,1.0,0.0,0.0,0.0,1674571288,205161429,-0.24187592737282734,0.002576661800719592,0.17127532402521595,-0.09287058518774552,0.0011114813288955676,-0.009861187933711872,0.1682327984165062,-0.0017995156842781233,-0.11578429382614693,-0.023718026168143606,0.00023229976924812363,-0.003847185248234081,-0.004801997179962993,1.0273927041313465e-05,-0.03751264273086949,1674571288,205985863,49.46993023417322,-45.0,5.05510511537665,1674571288,236241516,0.049468750000000006,0.0050550000000000005,1674571289,702519541
1674571290,236207216,49.85875000000001,-100.0,5.015000000000001,1674571290,136157498,49.85875000000001,0.0,5.015000000000001,1674571290,136157498,49.8586814711024,-164.99999999996277,5.0150675913013885,0.7069843159368346,0.7069837277463265,-0.013175753575944442,0.013175175100924488,1674571290,136898131,49.52,-40.0,5.050000000000001,1.0,0.0,0.0,0.0,1674571288,205161429,-0.24187592737282734,0.002576661800719592,0.17127532402521595,-0.09287058518774552,0.0011114813288955676,-0.009861187933711872,0.1682327984165062,-0.0017995156842781233,-0.11578429382614693,-0.023718026168143606,0.00023229976924812363,-0.003847185248234081,-0.004801997179962993,1.0273927041313465e-05,-0.03751264273086949,1674571288,205985863,49.46993023417322,-45.0,5.05510511537665,1674571288,236241516,0.049468750000000006,0.0050550000000000005,1674571290,202500547
1674571290,736212612,49.85875000000001,-100.0,5.015000000000001,1674571290,136157498,49.85875000000001,0.0,5.015000000000001,1674571290,136157498,49.8586814711024,-164.99999999996277,5.0150675913013885,0.7069843159368346,0.7069837277463265,-0.013175753575944442,0.013175175100924488,1674571290,436918555,49.46875000000001,-45.0,5.055000000000001,1.0,0.0,0.0,0.0,1674571290,324838698,-0.24187543545414972,0.0026246538668291504,0.17127527603314985,-0.09287171382225147,0.0010013706453886164,-0.009861077823028365,0.16823252758267104,-0.0018259384974635424,-0.11578426740333374,-0.023717979783316842,0.00023682511820073137,-0.0038471897735830336,-0.0048019876276085794,1.1205864057288987e-05,-0.0375126436628065,1674571290,326036783,49.41775418326209,-50.0,5.060105293469723,1674571290,345290370,0.0494175,0.00506,1674571290,702482567
