Timestamp sec,Timestamp nanosec,Target x,Target y,Target z, Target sec, Target nanosec,Entry_point x,Entry_point y,Entry_point z, Entry_point sec, Entry_point nanosec,Sensor x,Sensor y,Sensor z,Sensor qw,Sensor qx,Sensor qy,Sensor qz,Sensor sec,Sensor nanosec,Tip x,Tip y,Tip z,Tip qw,Tip qx,Tip qy,Tip qz,Tip sec,Tip nanosec,Base x,Base y,Base z,Base qw,Base qx,Base qy,Base qz,Base sec,Base nanosec,J00,J01,J02,J10,J11,J12,J20,J21,J22,J30,J31,J32,J40,J41,J42,J sec,J nanosec,Control x,Control y,Control z,Control sec,Control nanosec,Robot x,Robot z,Robot sec,Robot nanosec,Depth,Depth sec,Depth nanosec,Key,Key sec,Key nanosec
1683816531,262512334,63.74250000000001,-120.0,1.1037500000000002,1683816531,28298663,63.74250000000001,0.0,1.1037500000000002,1683816531,28298663,-0.009227521179273912,-0.10341832434676182,221.99967733118382,0.9999893245710335,0.004601610605378977,-0.0004194266064325996,-2.2641845309555513e-06,1683816530,267624034,63.73327247882073,-221.99967733118382,1.0003316756532663,0.7038454024548899,0.7103530625817766,-0.000294978377382856,-0.0002981804178542487,1683816531,29517910,63.74250000000001,-23.0,1.1037500000000002,1.0,0.0,0.0,0.0,1683816531,30180706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06374250000000001,0.0011037500000000001,1683816531,225536599,136.0,1683816530,674631438,0,0,0
1683816531,862554245,63.74250000000001,-120.0,1.1037500000000002,1683816531,28298663,63.74250000000001,0.0,1.1037500000000002,1683816531,28298663,-0.007863227306501904,-0.10172481883175893,221.99968882009279,0.9999897371717856,0.00451638807815107,-0.00035739487843780896,-7.663640867567469e-06,1683816531,665695681,63.73327247882073,-221.99967733118382,1.0003316756532663,0.7038454024548899,0.7103530625817766,-0.000294978377382856,-0.0002981804178542487,1683816531,629968879,63.74250000000001,-23.0,1.1037500000000002,1.0,0.0,0.0,0.0,1683816531,630452291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06374250000000001,0.0011037500000000001,1683816531,825540751,135.0,1683816531,675660891,32.0,1683816531,402389770
1683816532,462463624,63.74250000000001,-120.0,1.1037500000000002,1683816532,28252766,63.74250000000001,0.0,1.1037500000000002,1683816532,28252766,-0.00539565497370211,-0.09951614127846975,221.99970356581633,0.999990263368612,0.004405995451157863,-0.00024520621654601624,-1.568342660583267e-05,1683816532,372250850,63.734636772693506,-221.99968882009279,1.0020251811682876,0.7039059556345922,0.7102930929076536,-0.0002472973296786813,-0.0002581353545307518,1683816532,229608710,63.74250000000001,-22.0,1.1037500000000002,1.0,0.0,0.0,0.0,1683816532,230281324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06374250000000001,0.0011037500000000001,1683816532,425489888,135.0,1683816531,675660891,0,0,0
1683816533,62590120,63.74250000000001,-120.0,1.1037500000000002,1683816533,28430826,63.74250000000001,0.0,1.1037500000000002,1683816533,28430826,-0.00539565497370211,-0.09951614127846975,221.99970356581633,0.999990263368612,0.004405995451157863,-0.00024520621654601624,-1.568342660583267e-05,1683816532,372250850,63.7371043450263,-221.99970356581633,1.004233858721586,0.7039843870870763,0.7102154056098579,-0.0001622971212035593,-0.00018447683581401087,1683816532,829744453,63.74250000000001,-22.0,1.1037500000000002,1.0,0.0,0.0,0.0,1683816532,830353282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06374250000000001,0.0011037500000000001,1683816533,25487438,135.0,1683816532,673591309,0,0,0
1683816533,662624146,63.74250000000001,-120.0,1.1037500000000002,1683816533,28430826,63.74250000000001,0.0,1.1037500000000002,1683816533,28430826,-0.00539565497370211,-0.09951614127846975,221.99970356581633,0.999990263368612,0.004405995451157863,-0.00024520621654601624,-1.568342660583267e-05,1683816532,372250850,63.7371043450263,-221.99970356581633,1.004233858721586,0.7039843870870763,0.7102154056098579,-0.0001622971212035593,-0.00018447683581401087,1683816533,429666207,63.74250000000001,-22.0,1.1037500000000002,1.0,0.0,0.0,0.0,1683816533,430159895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06374250000000001,0.0011037500000000001,1683816533,625446720,135.0,1683816532,673591309,0,0,0
1683816534,262629229,63.74250000000001,-120.0,1.1037500000000002,1683816534,28343635,63.74250000000001,0.0,1.1037500000000002,1683816534,28343635,-0.00539565497370211,-0.09951614127846975,221.99970356581633,0.999990263368612,0.004405995451157863,-0.00024520621654601624,-1.568342660583267e-05,1683816532,372250850,63.7371043450263,-221.99970356581633,1.004233858721586,0.7039843870870763,0.7102154056098579,-0.0001622971212035593,-0.00018447683581401087,1683816534,29391622,63.74250000000001,-21.0,1.1037500000000002,1.0,0.0,0.0,0.0,1683816534,29960992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06374250000000001,0.0011037500000000001,1683816534,225384321,134.0,1683816533,672359989,0,0,0
1683816534,862599952,63.74250000000001,-120.0,1.1037500000000002,1683816534,28343635,63.74250000000001,0.0,1.1037500000000002,1683816534,28343635,-0.0037074835995675845,-0.09874621837550861,221.99970871889718,0.9999904441212757,0.004368398059219116,-0.00016845831450500208,-1.9655184052855192e-05,1683816534,462513809,63.73879251640044,-221.99970871889718,1.0050037816245188,0.7040111002693054,0.7101889480504973,-0.00010521970260449952,-0.0001330163304629867,1683816534,629608902,63.74250000000001,-21.0,1.1037500000000002,1.0,0.0,0.0,0.0,1683816534,630036692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06374250000000001,0.0011037500000000001,1683816534,825421743,135.0,1683816534,675858208,0,0,0
1683816535,462959908,63.74250000000001,-120.0,1.1037500000000002,1683816535,28248109,63.74250000000001,0.0,1.1037500000000002,1683816535,28248109,-0.0037074835995675845,-0.09874621837550861,221.99970871889718,0.9999904441212757,0.004368398059219116,-0.00016845831450500208,-1.9655184052855192e-05,1683816534,462513809,63.73879251640044,-221.99970871889718,1.0050037816245188,0.7040111002693054,0.7101889480504973,-0.00010521970260449952,-0.0001330163304629867,1683816535,229710789,63.74250000000001,-22.0,1.1037500000000002,1.0,0.0,0.0,0.0,1683816535,230372318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06374250000000001,0.0011037500000000001,1683816535,425391141,135.0,1683816534,675858208,0,0,0
1683816536,62783999,63.74250000000001,-120.0,1.1037500000000002,1683816536,28380353,63.74250000000001,0.0,1.1037500000000002,1683816536,28380353,-0.0014887051588578486,-0.10624114694564783,222.9996781952296,0.999989927156674,0.004487835180434327,-6.463495395220848e-05,-2.7256298282216257e-05,1683816535,533969543,63.74101129484115,-222.9996781952296,0.9975088530543794,0.7039262799217932,0.7102730372996584,-2.6430700895888494e-05,-6.49769275866852e-05,1683816535,829578556,63.74250000000001,-37.0,1.1037500000000002,1.0,0.0,0.0,0.0,1683816535,830221754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06374250000000001,0.0011037500000000001,1683816536,25590698,150.0,1683816535,675214593,0,0,0
1683816536,662574432,63.74250000000001,-120.0,1.1037500000000002,1683816536,28380353,63.74250000000001,0.0,1.1037500000000002,1683816536,28380353,0.004416841018451599,-0.12164601123585485,221.9995545664546,0.9999850991972565,0.005454653988262001,0.00020112273504965342,-8.765253494436118e-05,1683816536,533510410,63.74101129484115,-222.9996781952296,0.9975088530543794,0.7039262799217932,0.7102730372996584,-2.6430700895888494e-05,-6.49769275866852e-05,1683816536,429858536,63.74250000000001,-37.0,1.1037500000000002,1.0,0.0,0.0,0.0,1683816536,430640043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06374250000000001,0.0011037500000000001,1683816536,625349796,150.0,1683816535,675214593,0,0,0
